,epoch,train/box_loss,train/obj_loss,train/cls_loss,train/total_loss
0,0.0,0.0693842992186546,0.0154453506693243,0.0256636627018451,0.110493279993534
1,1.0,0.0501569882035255,0.0124986628070473,0.0136208999902009,0.0762765705585479
2,2.0,0.0432633720338344,0.0120080448687076,0.0092371730133891,0.0645086020231247
3,3.0,0.0375784039497375,0.0115058803930878,0.0069822454825043,0.0560665465891361
4,4.0,0.0337687358260154,0.0112095884978771,0.0056595290079712,0.0506378598511219
5,5.0,0.0353443771600723,0.0106881093233823,0.0055936677381396,0.0516261272132396
6,6.0,0.0311656277626752,0.0107106426730751,0.0044932444579899,0.0463694669306278
7,7.0,0.0319259017705917,0.0105473650619387,0.0041225058957934,0.0465958081185817
8,8.0,0.0315015539526939,0.0103349424898624,0.0042089279741048,0.0460454896092414
9,9.0,0.0309067461639642,0.0103128626942634,0.0038776763249188,0.0450973324477672
10,10.0,0.0304881148040294,0.0100816395133733,0.0041305818594992,0.0447003543376922
11,11.0,0.0305660534650087,0.010365922935307,0.0041628568433225,0.0450948700308799
12,12.0,0.0310210287570953,0.0103587517514824,0.0041441954672336,0.0455239973962307
13,13.0,0.0315246954560279,0.0104115325957536,0.0042929891496896,0.0462292246520519
14,14.0,0.0318765118718147,0.0105508416891098,0.0044019808992743,0.0468293502926826
15,15.0,0.0303581599146127,0.0100365383550524,0.0039023128338158,0.0442970618605613
16,16.0,0.0312422681599855,0.0105281127616763,0.0043718852102756,0.046142254024744
17,17.0,0.0306208971887826,0.0103443041443824,0.0038803496863693,0.0448455549776554
18,18.0,0.030227480456233,0.0102131655439734,0.0038385461084544,0.0442792251706123
19,19.0,0.0297094210982322,0.0101092774420976,0.0034847513306885,0.0433034375309944
20,20.0,0.0278358608484268,0.0096662621945142,0.0031412988901138,0.0406434237957
21,21.0,0.0286885127425193,0.0100670410320162,0.0033000071998685,0.0420555844902992
22,22.0,0.0286455359309911,0.0100622568279504,0.0033463430590927,0.0420541390776634
23,23.0,0.0284143593162298,0.0098613556474447,0.0032061145175248,0.0414818376302719
24,24.0,0.0281089507043361,0.0100065497681498,0.0030873075593262,0.0412027947604656
25,25.0,0.0266684871166944,0.0094285421073436,0.0027357712388038,0.0388327986001968
26,26.0,0.027153106406331,0.0097935209050774,0.0028637440409511,0.0398103930056095
27,27.0,0.0272244326770305,0.0097544537857174,0.0028377571143209,0.0398166589438915
28,28.0,0.027229031547904,0.0096908137202262,0.0028161704540252,0.0397360175848007
29,29.0,0.0270841661840677,0.0097529757767915,0.0027560340240597,0.0395931862294673
30,30.0,0.0256442539393901,0.0092590590938925,0.00240896968171,0.0373122990131378
31,31.0,0.0265475176274776,0.0096519030630588,0.0027335931081324,0.0389330051839351
32,32.0,0.0267667025327682,0.0096572544425725,0.0025901910848915,0.0390141159296035
33,33.0,0.0266708638519048,0.0096074966713786,0.0026215647812932,0.0388998985290527
34,34.0,0.0264146998524665,0.0096140978857874,0.0024668129626661,0.038495622575283
35,35.0,0.0251710340380668,0.0091723147779703,0.0023097146768122,0.0366530604660511
36,36.0,0.0257747285068035,0.0095460340380668,0.002500339411199,0.0378211103379726
37,37.0,0.0259932614862918,0.0095606353133916,0.0025602472014725,0.0381141640245914
38,38.0,0.0259185228496789,0.0094426553696393,0.0025004434864968,0.0378616228699684
39,39.0,0.0256260223686695,0.0095455218106508,0.002289515454322,0.037461057305336
40,40.0,0.0245047714561224,0.009098962880671,0.0021393713541328,0.0357431136071682
41,41.0,0.0252940375357866,0.0094376234337687,0.0023082608822733,0.0370399020612239
42,42.0,0.0252492930740118,0.0094274105504155,0.0022843366023153,0.0369610749185085
43,43.0,0.0253118239343166,0.0093527054414153,0.0022129621356725,0.0368775241076946
44,44.0,0.0251114089041948,0.0094032110646367,0.0022096568718552,0.0367242693901062
45,45.0,0.0240510813891887,0.0089813815429806,0.0019549031276255,0.0349873751401901
46,46.0,0.0247862450778484,0.0093970717862248,0.0021702519152313,0.0363535732030868
47,47.0,0.025052597746253,0.0093905720859766,0.0021988153457641,0.0366419628262519
48,48.0,0.0249495860189199,0.0093422159552574,0.0021812568884342,0.0364730395376682
49,49.0,0.0248691439628601,0.0093887569382786,0.0020968385506421,0.0363547466695308
50,50.0,0.0234608724713325,0.0089161666110157,0.001756508485414,0.0341335572302341
51,51.0,0.0247603487223386,0.0094203576445579,0.0021051357034593,0.0362858399748802
52,52.0,0.0248238053172826,0.0093825990334153,0.0020865662954747,0.0362929701805114
53,53.0,0.0245729945600032,0.0093458918854594,0.002144421217963,0.0360633209347724
54,54.0,0.0244897715747356,0.0093749370425939,0.0020663309842348,0.0359310396015644
55,55.0,0.0231224168092012,0.0089648710563778,0.0017192816594615,0.0338065773248672
56,56.0,0.0238368194550275,0.0095101371407508,0.0018676149193197,0.0352145880460739
57,57.0,0.0243120845407247,0.0098765240982174,0.0020106672309339,0.0361992865800857
58,58.0,0.0242252089083194,0.0100161517038941,0.0019710753113031,0.0362124368548393
59,59.0,0.0238847434520721,0.0101480763405561,0.0018301494419574,0.0358629561960697
60,60.0,0.0230508688837289,0.0098250759765505,0.0017019283259287,0.0345778837800025
61,61.0,0.0236674025654792,0.0102907549589872,0.0018631094135344,0.0358212403953075
62,62.0,0.023762434720993,0.0102574294432997,0.0018215869786217,0.0358414538204669
63,63.0,0.0239621438086032,0.0102563006803393,0.0018726525595411,0.0360911041498184
64,64.0,0.0236914847046136,0.0102301174774765,0.0018319671507924,0.0357535704970359
65,65.0,0.022465469315648,0.0097256023436784,0.0015434167580679,0.0337345115840435
66,66.0,0.0232811942696571,0.0102187488228082,0.0017289065290242,0.0352288372814655
67,67.0,0.0233684331178665,0.0101760951802134,0.001743976958096,0.0352884978055954
68,68.0,0.0232653804123401,0.0100781200453639,0.0017773971194401,0.0351209081709384
69,69.0,0.0227272044867277,0.0100087272003293,0.0016191503964364,0.0343550890684127
70,70.0,0.0220344699919223,0.0096153914928436,0.0014760524500161,0.0331259109079837
71,71.0,0.0226303916424512,0.0099829211831092,0.0015827596653252,0.034196063876152
72,72.0,0.0227328483015298,0.0099875163286924,0.0015253229066729,0.0342456996440887
73,73.0,0.0229785833507776,0.01006047334522,0.0017250074306502,0.0347640737891197
74,74.0,0.0224953927099704,0.0099911354482173,0.0015896449331194,0.0340761989355087
75,75.0,0.0215016286820173,0.009523008018732,0.0013474887236952,0.0323721282184124
76,76.0,0.0220325924456119,0.0098669091239571,0.0013868601527065,0.0332863666117191
77,77.0,0.0220521260052919,0.0098363673314452,0.0014396167825907,0.0333281196653842
78,78.0,0.0219575390219688,0.0097576463595032,0.0014857391361147,0.0332009345293045
79,79.0,0.0218081027269363,0.0097340401262044,0.0014029220910742,0.0329450629651546
80,80.0,0.0211161449551582,0.0093387486413121,0.0013037800090387,0.0317586697638034
81,81.0,0.0216767936944961,0.0097330808639526,0.0013849919196218,0.0327948927879333
82,82.0,0.021859873086214,0.0097032813355326,0.0013402294134721,0.0329034179449081
83,83.0,0.0219295285642147,0.0097312387079,0.0015074962284415,0.0331682600080966
84,84.0,0.0217061601579189,0.0097141647711396,0.0014183111488819,0.0328386388719081
85,85.0,0.0205218326300382,0.009197381325066,0.0011820225045084,0.0309012215584516
86,86.0,0.0214395858347415,0.0096031324937939,0.0013402736512944,0.032382994890213
87,87.0,0.021673509851098,0.0096646575257182,0.0013502390356734,0.0326883941888809
88,88.0,0.0217735394835472,0.0097285853698849,0.0015144826611503,0.0330166593194007
89,89.0,0.0214414410293102,0.0096759097650647,0.0013888971880078,0.0325062312185764
90,90.0,0.0203812569379806,0.0091882068663835,0.0011664605699479,0.0307359211146831
91,91.0,0.0209642034024,0.0095157017931342,0.0012356978841125,0.0317156240344047
92,92.0,0.0211256239563226,0.0095036821439862,0.0012270301813259,0.0318563468754291
93,93.0,0.0211187340319156,0.0094805993139743,0.001271961373277,0.0318713225424289
94,94.0,0.0206679683178663,0.009386571124196,0.0012018179986625,0.0312563441693782
95,95.0,0.0199143085628747,0.0090575693175196,0.0011174592655152,0.0300893224775791
96,96.0,0.0204424392431974,0.0093643050640821,0.0011666894424706,0.0309734269976615
97,97.0,0.0206221211701631,0.0093786735087633,0.0011249498929828,0.0311257429420948
98,98.0,0.0206051226705312,0.0093194153159856,0.0011816958431154,0.0311062168329954
99,99.0,0.0203708093613386,0.0092635797336697,0.0011544344015419,0.0307888239622116
100,100.0,0.0196117497980594,0.0088911950588226,0.0010587992146611,0.0295617580413818
101,101.0,0.0201845373958349,0.0093221655115485,0.0011291373521089,0.0306358356028795
102,102.0,0.020564341917634,0.0093242600560188,0.0011292562121525,0.0310178380459547
103,103.0,0.0203373990952968,0.0091866664588451,0.0010695663513615,0.0305936299264431
104,104.0,0.020088592544198,0.0091697908937931,0.0011141054565086,0.0303724743425846
105,105.0,0.0192148555070161,0.008782610297203,0.0010044364025816,0.0290018860250711
106,106.0,0.0197708867490291,0.0091233244165778,0.0010040843626484,0.0298982672393322
107,107.0,0.0200127400457859,0.0091512445360422,0.0010460341582074,0.0302100349217653
