,epoch,train/box_loss,train/obj_loss,train/cls_loss,train/total_loss
0,0.0,0.0657713785767555,0.0191522017121315,0.0225475784391164,0.1074711233377456
1,1.0,0.0489637404680252,0.0165407266467809,0.014227045699954,0.0797315165400505
2,2.0,0.0419995002448558,0.016965240240097,0.0112078944221138,0.0701726227998733
3,3.0,0.0366807095706462,0.0171963740140199,0.0087919328361749,0.0626690164208412
4,4.0,0.0332480743527412,0.0169080216437578,0.007501108571887,0.0576572008430957
5,5.0,0.0344990603625774,0.016333345323801,0.0078866276890039,0.058719053864479
6,6.0,0.0297961682081222,0.0160787142813205,0.0063423258252441,0.0522172451019287
7,7.0,0.0305122099816799,0.0158306621015071,0.0057265684008598,0.0520694702863693
8,8.0,0.0302471909672021,0.0156574621796607,0.0053732693195343,0.0512779541313648
9,9.0,0.0292062629014253,0.0154117736965417,0.005068929400295,0.0496869720518589
10,10.0,0.0297097992151975,0.0158774219453334,0.0062298234552145,0.0518170446157455
11,11.0,0.0291577093303203,0.015507586300373,0.0052955644205212,0.0499608851969242
12,12.0,0.0290704928338527,0.0154556212946772,0.0049919891171157,0.0495181046426296
13,13.0,0.028870441019535,0.0153968399390578,0.0048394985496997,0.0491067916154861
14,14.0,0.0292311515659093,0.0153347728773951,0.0048454678617417,0.0494113974273204
15,15.0,0.0294102933257818,0.0156682264059782,0.0058567631058394,0.0509353093802928
16,16.0,0.0288142170757055,0.0154242767021059,0.0049604726955294,0.0491989515721797
17,17.0,0.0282451808452606,0.0153230847790837,0.0046781310811638,0.0482464134693145
18,18.0,0.0276612490415573,0.0151278087869286,0.0044159991666674,0.0472050756216049
19,19.0,0.0273400600999593,0.0148937068879604,0.0041962056420743,0.0464299544692039
20,20.0,0.0276578776538372,0.0154081424698233,0.0053311469964683,0.0483971685171127
21,21.0,0.0272499844431877,0.015029365196824,0.0044665257446467,0.0467458814382553
22,22.0,0.0268155876547098,0.0150331230834126,0.0042804586701095,0.0461291521787643
23,23.0,0.026459477841854,0.0148484492674469,0.0040159835480153,0.0453239269554615
24,24.0,0.0262820962816476,0.0146215120330452,0.0038100883830338,0.0447137244045734
25,25.0,0.0266217943280935,0.0151508459821343,0.0048531554639339,0.046625792980194
26,26.0,0.0262477081269025,0.0148383732885122,0.0041189291514456,0.0452050194144248
27,27.0,0.0259381309151649,0.0148540632799267,0.0039438121020793,0.0447359979152679
28,28.0,0.0254757106304168,0.0146538168191909,0.0037261035759001,0.043855644762516
29,29.0,0.0253481976687908,0.0144279161468148,0.0035524819977581,0.0433286279439926
30,30.0,0.0258716661483049,0.0149451959878206,0.0044879294000566,0.04530481249094
31,31.0,0.0255738981068134,0.0147218508645892,0.0038881697691977,0.0441839061677455
32,32.0,0.025345504283905,0.0147152924910187,0.0037478890735656,0.043808676302433
33,33.0,0.0250195804983377,0.0144878067076206,0.0034501533955335,0.0429575145244598
34,34.0,0.02496181987226,0.0143508510664105,0.0033578020520508,0.0426704995334148
35,35.0,0.0253535918891429,0.0148013038560748,0.0042212987318634,0.0443761721253395
36,36.0,0.0250540878623724,0.01464703399688,0.0036440843250602,0.043345209211111
37,37.0,0.0246988423168659,0.014629784040153,0.0034803706221282,0.0428089872002601
38,38.0,0.0246734842658042,0.0144235333427786,0.003308723680675,0.0424057580530643
39,39.0,0.0243508499115705,0.0142183266580104,0.0031737745739519,0.041742954403162
40,40.0,0.0247031338512897,0.0147231752052903,0.0039923703297972,0.0434186980128288
41,41.0,0.0245720148086547,0.0145574184134602,0.0034739095717668,0.0426033399999141
42,42.0,0.0243333168327808,0.0145905073732137,0.003358218120411,0.0422820188105106
43,43.0,0.0241051595658063,0.0144161432981491,0.0031417787540704,0.0416630953550338
44,44.0,0.0237344112247228,0.0142557332292199,0.0030797887593507,0.0410699285566806
45,45.0,0.0243344940245151,0.0146413464099168,0.003759995335713,0.0427358224987983
46,46.0,0.0240755025297403,0.0145079111680388,0.0033506038598716,0.0419340506196022
47,47.0,0.0236552488058805,0.0145296193659305,0.0032268038485199,0.0414116904139518
48,48.0,0.0235987585037946,0.0143235316500067,0.0030152653343975,0.0409375689923763
49,49.0,0.0234898142516613,0.0141696771606802,0.0029002369847148,0.0405597276985645
50,50.0,0.0238824374973773,0.0145956445485353,0.0035436954349279,0.04202177003026
51,51.0,0.0237321536988019,0.0145061509683728,0.0031331898644566,0.0413715168833732
52,52.0,0.0234022997319698,0.014614475890994,0.0030897459946572,0.0411065369844436
53,53.0,0.0235211160033941,0.0148940552026033,0.0028958832845091,0.0413110554218292
54,54.0,0.0233096331357955,0.0152402222156524,0.0027959293220192,0.041345790028572
55,55.0,0.0237416364252567,0.0151723092421889,0.0034259594976902,0.0423399284482002
56,56.0,0.0236431658267974,0.0156853161752223,0.0030743947718292,0.0424028821289539
