,epoch,train/box_loss,train/obj_loss,train/cls_loss,train/total_loss
0,0.0,0.0660452470183372,0.0145261213183403,0.0235711969435215,0.1041425764560699
1,1.0,0.0476856604218483,0.0114602241665124,0.0114459479227662,0.0705918595194816
2,2.0,0.0403545647859573,0.0112420367076992,0.0080401441082358,0.0596367456018924
3,3.0,0.0349583961069583,0.0107789970934391,0.0060190064832568,0.0517563745379447
4,4.0,0.0320924669504165,0.0101937688887119,0.0048620090819895,0.0471482425928115
5,5.0,0.0344117023050785,0.0101239765062928,0.0051459320820868,0.0496815778315067
6,6.0,0.0301989987492561,0.0100485328584909,0.0041814828291535,0.0444289967417717
7,7.0,0.0308271721005439,0.0099435281008481,0.0039041475392878,0.044674914330244
8,8.0,0.0306415203958749,0.0098605044186115,0.0038265297189354,0.0443285293877124
9,9.0,0.0300774611532688,0.0096394894644618,0.0037391921505331,0.0434561148285865
10,10.0,0.0299783144146204,0.0096347425132989,0.0038559476379305,0.0434690117835998
11,11.0,0.0304178837686777,0.0098685547709465,0.0040638446807861,0.0443502739071846
12,12.0,0.0305183287709951,0.0099028879776597,0.0039778533391654,0.0443991161882877
13,13.0,0.0309737809002399,0.0099370265379548,0.0040419842116534,0.0449528284370899
14,14.0,0.031299065798521,0.0098448581993579,0.0040737409144639,0.0452176816761493
15,15.0,0.030422793701291,0.0096789523959159,0.0040083085186779,0.0441100560128688
16,16.0,0.0312577746808528,0.0100322868674993,0.0043152910657227,0.0456053577363491
17,17.0,0.0303764306008815,0.0099301422014832,0.0040067764930427,0.0443133376538753
18,18.0,0.0300932247191667,0.009820194914937,0.003696494270116,0.0436099246144294
19,19.0,0.0295634027570486,0.00954947527498,0.0034018303267657,0.042514719069004
20,20.0,0.0280588436871767,0.009201874025166,0.0029651368968188,0.0402258597314357
21,21.0,0.0286722891032695,0.0094872051849961,0.0031909239478409,0.0413504093885421
22,22.0,0.0283377636224031,0.009544039145112,0.003130332333967,0.0410121269524097
23,23.0,0.0282247383147478,0.009467763826251,0.0029981206171214,0.0406906083226203
24,24.0,0.0281031746417284,0.0093232057988643,0.0029288928490132,0.0403552874922752
25,25.0,0.0267588589340448,0.0089934095740318,0.002541952766478,0.0382942035794258
26,26.0,0.0274758171290159,0.0093208355829119,0.0027895064558833,0.0395861789584159
27,27.0,0.0275038853287696,0.0094041787087917,0.0029004551470279,0.0398085117340087
28,28.0,0.027371123433113,0.0093480795621871,0.0027909274213016,0.0395101271569728
29,29.0,0.0270752534270286,0.0091519113630056,0.0026931285392493,0.038920309394598
30,30.0,0.0258113332092762,0.0087998462840914,0.002257689833641,0.0368688888847827
31,31.0,0.0264511592686176,0.0091028762981295,0.0023965088184922,0.0379505604505538
32,32.0,0.0265043918043375,0.0092235589399933,0.002593127079308,0.0383210591971874
33,33.0,0.0264980532228946,0.0092271380126476,0.0025184226687997,0.0382436141371727
34,34.0,0.0262124463915824,0.0090130167081952,0.0024381065741181,0.0376636013388633
35,35.0,0.0250440184026956,0.0087167052552104,0.0020959402900189,0.0358566679060459
36,36.0,0.0258040986955165,0.0090156784281134,0.0022589156869798,0.0370787195861339
37,37.0,0.0258143972605466,0.0090768476948142,0.0023275173734873,0.0372187867760658
38,38.0,0.0260178390890359,0.0091704260557889,0.0024570052046328,0.0376452766358852
39,39.0,0.0258156228810548,0.0089633353054523,0.0023022883106023,0.0370812267065048
40,40.0,0.0246301088482141,0.0086338454857468,0.0019711107015609,0.0352350585162639
41,41.0,0.0254660435020923,0.0090339109301567,0.0022565904073417,0.0367565155029296
42,42.0,0.0255159195512533,0.0090776588767766,0.0023209596984088,0.0369145087897777
43,43.0,0.0256300475448369,0.009056462906301,0.0022592504974454,0.0369457565248012
44,44.0,0.0253307502716779,0.0088894898071885,0.0022745206952095,0.0364947617053985
45,45.0,0.0240236185491085,0.0085514737293124,0.0018229822162538,0.0343980714678764
46,46.0,0.0250087045133113,0.0088999792933464,0.002078745746985,0.035987451672554
47,47.0,0.0249405391514301,0.0090053407475352,0.0021142882760614,0.0360601767897605
48,48.0,0.0249889735132455,0.0089954957365989,0.0020657302811741,0.0360501930117607
49,49.0,0.0247743092477321,0.0088226394727826,0.0020447415299713,0.035641673952341
50,50.0,0.023566722869873,0.0084777316078543,0.0016985504189506,0.0337430238723754
51,51.0,0.024362800642848,0.0087837446480989,0.0018993166740983,0.0350458733737468
52,52.0,0.0245225187391042,0.008943922817707,0.0019776711706072,0.0354441180825233
53,53.0,0.0246040094643831,0.008962258696556,0.0020060089882463,0.0355723053216934
54,54.0,0.024379139766097,0.0087885549291968,0.0019775861874222,0.035145316272974
55,55.0,0.0232669077813625,0.00852354709059,0.0016235945513471,0.0334140658378601
56,56.0,0.0240014418959617,0.0089805321767926,0.0018179821781814,0.0347999669611454
57,57.0,0.024224754422903,0.0093991970643401,0.0018728625727817,0.0354968458414077
58,58.0,0.0243908204138278,0.0097393309697508,0.0019662918057292,0.0360964499413967
59,59.0,0.0241926033049821,0.0096569750458002,0.0019479505717754,0.0357975177466869
60,60.0,0.0230755731463432,0.0092956125736236,0.0015446167672052,0.033915814012289
61,61.0,0.0236435271799564,0.0096303122118115,0.001651891390793,0.0349257253110408
62,62.0,0.0238360129296779,0.0097195962443947,0.0017465898999944,0.0353022031486034
63,63.0,0.0238118823617696,0.0097676599398255,0.0018717899220064,0.0354513265192508
64,64.0,0.0236184149980545,0.0096031501889228,0.0018026038305833,0.0350241772830486
65,65.0,0.0224639512598514,0.0091941123828291,0.0014189063804224,0.0330769754946231
66,66.0,0.0230674929916858,0.0095544504001736,0.0015340250683948,0.0341559574007988
67,67.0,0.0232521835714578,0.0096746636554598,0.0016752078663557,0.0346020646393299
68,68.0,0.023223178461194,0.0096609080210328,0.0017076798249036,0.0345917791128158
69,69.0,0.023084407672286,0.0094800973311066,0.0016452755080536,0.0342097841203212
70,70.0,0.0217972714453935,0.0090265134349465,0.0012864276068285,0.0321102142333984
71,71.0,0.0225110631436109,0.0093773109838366,0.0014087914023548,0.0332971550524234
72,72.0,0.0227354541420936,0.0094706797972321,0.0015180383343249,0.0337241888046264
73,73.0,0.0228538792580366,0.0095262061804533,0.0015789523022249,0.0339590497314929
74,74.0,0.0226070396602153,0.0093839922919869,0.0015535510610789,0.0335446111857891
75,75.0,0.0213687811046838,0.0088852308690547,0.0012440581340342,0.031498048454523
76,76.0,0.0221404507756233,0.0092556541785597,0.0013300334103405,0.0327261611819267
77,77.0,0.0223171412944793,0.0093733677640557,0.0014233283000066,0.0331138707697391
78,78.0,0.0222409181296825,0.00933956541121,0.00143741175998,0.0330178886651992
79,79.0,0.0222540087997913,0.0092033799737691,0.0014700249303132,0.0329274460673332
80,80.0,0.0210004951804876,0.0087745543569326,0.0011954467045143,0.0309704747051
81,81.0,0.0216772425919771,0.0091586895287036,0.0013140034861862,0.0321499444544315
82,82.0,0.0216590948402881,0.0092526022344827,0.0013494376325979,0.0322611294686794
83,83.0,0.0216688439249992,0.0092285014688968,0.0013814715202897,0.0322788096964359
84,84.0,0.0216672550886869,0.0090594599023461,0.0013301713624969,0.0320568978786468
85,85.0,0.0205445755273103,0.0086712911725044,0.0011080938857048,0.0303239542990922
86,86.0,0.0211713761091232,0.0089623713865876,0.0011755026644095,0.0313092358410358
